resp_id,date,Agree,Citizenship,age,agegroup,agegroup5,gender,educ,educ5,religiosity,v9,v10,v11,v12,v700,v15,v16,v17,Attention,v19,v701,v20,v702,v21,v36,v703,v708,v18,v704,v27,v28,v29,v30,v31,v33,v35,v45,v52A,v50,v51,v622A,v622B,v622C,v623,v91,v104,v706,v111,v612,v613_1,v613_2,v613_3,v613_4,v613_5,v613_6,v613_7,v613_8,v613_9,v613_10,v613_30,v614_1,v614_2,v614_3,v614_4,v614_5,v614_6,v614_7,v614_8,v110,v710,v119,v120,v121,v122,v123,v125,v126,v127,v128,v129,v130,v400,v401,v402,v403,v409,v410,v411_1,v411_2,v411_3,v411_4,v411_5,v411_6,v411_7,v411_8,v411_9,v411_10,v411_11,v412,v413_1,v413_2,v413_3,v413_4,v413_5,v413_6,v415,v416,v417,v418,v132,v133,v143,v131,v513,v134,v139,sector,DEVICE_TYPE,SURVEY_MODE,w_jews,w_arabs,w_sample,District_CBS
295854,04/03/2025,1,1,,7,5,1,6,3,5,5,3,3,2,1,3,4,1,2,2,1,3,3,3,3,4,9,9,5,,,,,,2,2,2,0,4,8,5,8,8,8,1,97,9,7,5,1,,,,,,,,,,,,,,,,,1,,1,1,3,2,2,3,3,1,1,3,1,3,4,1,3,4,4,1,3,1,,,,1,,,,,,,1,1,,,,,,4,3,3,2,2,4,1,1,6,,1,1,Mobile,1,0.845,,0.82,4
295855,04/03/2025,1,1,,4,3,1,6,3,5,5,3,3,4,4,1,4,2,2,4,3,3,4,1,3,2,8,5,1,,,,,,2,2,3,10,9,5,4,10,10,5,1,1,1,2,3,1,1,1,,1,,,,,,,1,,,,,,,,5,4,4,2,2,3,4,3,3,3,2,4,4,1,4,4,3,1,3,,,1,,,,,1,,,,9,1,,,,,,4,3,4,3,2,5,1,2,5,,5,1,Mobile,1,0.703,,0.682,2
295856,04/03/2025,1,1,,3,2,1,4,1,1,5,2,2,4,4,1,2,4,2,4,3,3,3,1,1,1,5,0,1,,,,,,4,4,1,10,10,0,10,5,5,10,1,6,6,1,5,1,,,,,,,,,,,,,,,,,1,,2,5,4,98,2,3,2,4,3,1,2,2,1,1,5,4,4,2,4,,,,,1,,,1,,,,10,1,,,,,,4,4,4,4,4,1,1,1,4,,3,1,PC,1,1.065,,1.033,6
295860,04/03/2025,1,1,25,2,1,1,5,2,1,2,2,1,4,4,2,1,4,2,4,3,2,2,1,1,2,1,1,1,,,,,,2,2,2,10,10,8,10,10,10,0,1,9,4,1,3,1,1,,,,,,,,,,,,,1,,,,,8,5,4,3,4,2,1,3,3,1,3,3,1,1,2,3,3,2,4,,,,1,,1,,1,,,,10,1,,,,,,4,4,4,4,4,1,1,2,5,,1,1,Mobile,1,1.172,,1.137,7
295863,04/03/2025,1,1,,1,1,2,5,2,4,5,2,5,4,4,4,3,1,2,4,4,1,3,4,3,1,10,6,1,,,,,,1,2,2,3,10,1,4,10,10,2,1,97,1,1,3,1,1,,,,1,1,,,,,1,1,,,,,,,4,4,3,1,1,1,3,1,1,1,1,1,1,1,2,2,2,1,1,,,,1,,,,1,,,,10,1,,,,,,3,4,3,3,2,5,1,3,4,,3,1,Mobile,1,1.173,,1.138,4
295866,04/03/2025,1,1,,5,4,1,8,4,5,5,4,1,3,3,3,1,4,2,4,2,1,2,4,4,3,8,8,5,,,,,,3,1,1,6,8,4,1,7,7,7,1,7,7,3,4,,1,,,,,,,1,,,1,1,,,,,,,3,98,4,2,2,3,2,1,2,3,2,2,98,2,,4,4,1,4,,,,1,1,,1,1,,,,10,1,,,,,,4,4,3,3,1,6,99,1,3,1991,4,1,Mobile,1,0.772,,0.748,4
295868,04/03/2025,1,1,,4,3,1,8,4,5,4,4,3,2,2,3,4,1,2,2,1,3,4,4,4,4,10,9,5,,,,,,3,1,1,0,4,10,3,9,7,7,1,8,9,6,4,1,1,1,,,,,,,,,,,1,,,,,,3,2,4,1,1,4,4,1,2,3,2,2,98,1,4,4,4,1,1,1,1,1,,,,1,,,,,2,1,,,,,,3,3,2,3,1,6,99,1,4,,3,1,Mobile,1,0.943,,0.914,6
295869,04/03/2025,1,1,,2,1,2,7,3,3,5,3,5,4,4,1,2,3,2,4,4,98,1,1,3,2,4,4,3,,,,,,3,2,1,98,98,98,98,98,98,98,1,9,4,1,5,1,1,1,,1,1,,1,1,,,,,,1,,,,,4,4,3,1,2,4,2,2,2,1,3,3,98,1,5,2,4,1,2,,,,,1,,,1,,,,10,1,,,,,,3,2,1,2,3,4,1,3,4,,3,1,Mobile,1,0.886,,0.86,3
295871,04/03/2025,1,1,,4,3,1,8,4,5,5,4,1,3,3,1,3,4,2,2,4,2,3,4,4,4,10,10,5,,,,,,2,1,2,0,10,10,10,10,10,10,1,8,2,3,5,1,1,,,,,,,,,,,1,,,,,,,1,1,4,1,1,4,1,1,2,4,3,4,1,2,,4,4,1,2,,,1,,1,,,1,1,,,0,,1,1,,,,4,4,4,4,1,6,1,4,5,,5,1,Mobile,1,0.943,,0.914,5
295883,04/03/2025,1,1,,2,1,2,7,3,2,4,3,3,4,4,2,1,4,2,4,1,3,3,2,1,2,8,4,1,,,,,,4,3,4,7,10,0,5,6,10,0,2,98,1,1,2,1,,,,,,,,,,,,,,,,,1,,98,98,3,3,3,2,1,2,2,3,2,3,3,2,,4,3,1,3,,,,,,,,1,,,,8,1,,,,,,3,3,4,3,3,4,1,3,5,,4,1,Mobile,1,0.875,,0.849,4
295887,04/03/2025,1,1,,4,3,1,4,1,5,5,4,2,4,4,3,4,1,2,3,1,4,4,3,4,4,10,10,4,,,,,,2,2,2,2,3,7,4,8,3,5,2,8,94,5,4,,1,,,,,,,,,,1,,,,,,,,1,1,4,2,2,4,2,1,1,3,2,2,1,1,2,4,3,1,3,,,1,,,,,,,,,6,1,,,,,,3,3,3,2,1,6,1,3,4,,1,1,Mobile,1,1.126,,1.092,3
295888,04/03/2025,1,1,,3,2,2,5,2,3,3,3,3,4,4,1,2,4,2,4,4,98,3,3,3,1,1,1,1,,,,,,2,2,3,10,10,0,5,5,5,0,1,1,1,4,4,1,1,,,1,1,,,,,,,,,1,,,,,5,4,3,3,3,2,2,3,3,2,2,3,3,2,,4,3,1,4,,,,,,,,,,,1,10,1,,,,,,4,4,4,4,3,5,1,3,7,,4,1,Mobile,1,1.416,,1.373,4
295892,04/03/2025,1,1,47,4,3,2,6,3,1,4,3,3,4,4,1,3,4,2,4,2,3,4,2,1,1,3,3,2,,,,,,2,1,2,8,9,5,10,8,9,2,1,6,6,2,5,1,,,1,,,,,,,,,,,,,,1,,8,4,4,2,2,3,3,3,3,1,2,2,2,1,5,4,3,1,5,,,,,,,,1,,,,7,1,,,,,,3,4,3,3,4,5,1,1,2,1976,2,1,PC,1,0.72,,0.699,7
295894,04/03/2025,1,1,,5,4,1,9,5,5,2,1,4,4,3,1,3,2,2,4,3,2,2,3,3,3,5,5,1,,,,,,1,2,1,8,8,5,5,8,7,5,1,1,1,1,4,,1,1,,1,1,,,1,,,,,,1,,,,1,7,5,4,1,1,4,3,3,3,1,2,2,1,1,4,4,3,1,4,,,,,,,,1,,,,6,1,,,,,,4,4,2,4,2,5,1,2,5,,5,1,Mobile,1,0.647,,0.628,6
295898,04/03/2025,1,1,,6,5,2,5,2,5,4,4,2,2,1,3,1,4,2,2,1,3,3,4,4,4,10,5,3,,,,,,3,2,2,0,5,8,3,8,8,7,1,3,3,5,4,1,1,1,,,,,,,,,1,1,,,,,,,2,1,3,2,2,3,98,1,1,3,1,3,3,2,,4,4,1,4,,,1,,1,,,,,,,3,1,,,,,,3,3,3,3,2,5,1,4,4,,1,1,Mobile,1,1.385,,1.343,4
295900,04/03/2025,1,1,,2,1,2,8,4,2,5,4,4,4,4,2,3,1,2,4,3,98,3,3,2,2,8,5,1,,,,,,3,3,2,5,8,4,8,8,9,2,2,97,5,2,2,1,,,,,,,,,,,,,,1,,,,,4,4,3,3,3,3,2,1,1,1,2,3,1,1,5,4,4,1,3,,,,1,,,,,,,,6,1,,,,,,2,3,98,2,4,2,1,3,4,,2,1,Mobile,1,1.174,,1.139,3
295903,04/03/2025,1,1,25,2,1,1,5,2,4,4,3,4,4,4,2,1,4,2,4,3,2,3,2,4,1,7,5,1,,,,,,2,1,2,9,10,1,5,10,10,0,1,9,1,2,4,1,1,,,1,1,,,,,,,,,1,,,,1,10,5,4,2,3,4,3,4,2,1,3,4,2,1,5,4,4,1,4,,,,1,1,1,,1,,,,10,1,,,,,,4,4,4,4,2,4,1,3,4,,3,1,PC,1,1.202,,1.166,3
295904,04/03/2025,1,1,,3,2,1,8,4,3,4,2,2,4,4,1,3,2,2,4,3,2,3,3,1,1,1,3,1,,,,,,2,2,1,5,7,3,0,7,10,5,1,30,10,1,5,1,1,,,1,,,,1,,,,1,,1,,,,,2,4,3,1,2,2,2,2,2,1,2,2,98,1,1,4,3,2,3,,,,1,,1,,1,,,,9,1,,,,,,2,2,1,2,3,4,1,1,4,,99,1,Mobile,1,1.159,,1.125,1
295917,04/03/2025,1,1,54,5,4,1,6,3,3,4,4,3,2,1,1,3,2,2,2,2,4,4,3,3,4,9,9,1,,,,,,1,2,2,0,2,2,0,10,5,1,1,3,3,4,4,1,1,,,1,1,,1,,,,,1,,,,,,,4,1,3,4,3,3,3,1,2,4,2,4,4,2,,4,4,1,2,1,,1,,,,,,,,,1,1,,,,,,3,1,3,3,2,1,1,1,2,1972,3,1,Mobile,1,0.786,,0.762,2
295920,04/03/2025,1,1,53,5,4,1,7,3,1,2,4,1,4,4,2,1,3,2,4,4,2,2,2,1,4,0,0,2,,,,,,2,1,2,8,10,3,7,8,6,2,1,9,4,2,5,1,,,,,,,,1,,,1,1,,1,,,,,2,5,3,2,2,3,3,2,3,1,2,3,1,2,,4,4,2,1,,,,1,1,,1,1,1,,,9,1,,,,,,4,3,3,3,4,2,1,1,3,1990,1,1,PC,1,0.604,,0.586,1
295921,04/03/2025,1,1,,7,5,1,6,3,5,5,4,2,2,2,3,4,1,2,2,1,3,3,4,4,3,10,9,5,,,,,,2,1,2,0,5,8,2,9,5,8,1,8,9,6,4,1,1,,,,,,,,,,1,1,1,,,,,,2,1,4,2,2,4,4,1,2,4,2,4,4,1,2,4,3,1,3,,,1,,1,,1,,,,,2,,1,1,,,,4,4,2,3,1,6,1,1,6,,4,1,PC,1,0.845,,0.82,6
295924,04/03/2025,1,1,,4,3,1,6,3,4,4,3,4,3,3,3,4,1,2,3,3,98,4,3,3,2,10,5,1,,,,,,2,2,2,7,5,5,5,5,5,5,1,99,1,5,2,1,,,,,,,,,,,,,1,,,,,,6,3,2,2,2,2,3,3,3,3,3,3,3,1,1,4,4,1,3,,,1,,,,,,,,,6,1,,,,,,3,3,3,3,2,5,1,3,5,,3,1,Mobile,1,0.756,,0.734,5
295925,04/03/2025,1,1,23,2,1,2,7,3,1,4,3,4,4,4,1,2,3,2,4,3,3,3,2,3,3,5,1,1,,,,,,4,3,3,7,6,3,9,9,9,1,3,97,94,3,2,,1,,,,,,,1,,,,1,,,,,,,98,98,3,2,2,2,1,2,2,2,1,4,1,1,4,4,4,1,4,,,,1,1,,,,,,,3,1,,,,,,4,4,4,4,3,4,1,1,4,,2,1,Mobile,1,0.682,,0.661,4
295926,04/03/2025,1,1,,2,1,1,5,2,2,4,2,2,4,4,1,4,2,2,4,3,1,1,3,3,98,6,0,5,,,,,,2,3,1,2,98,98,4,6,9,2,2,30,10,1,5,1,,,,1,,,1,,,,,,,,,,1,,2,4,2,2,3,3,4,1,1,1,2,3,2,1,5,3,4,1,2,,,,1,1,1,,,,,,10,1,,,,,,3,3,3,3,4,1,1,1,6,,1,1,Mobile,1,1.505,,1.46,3
295931,04/03/2025,1,1,,6,5,1,7,3,2,3,3,4,4,4,1,4,2,2,4,3,1,2,2,3,1,8,3,3,,,,,,2,2,1,10,10,5,8,8,10,3,1,1,1,1,5,,,1,,,,,,,,,,,,1,,,,,9,5,3,2,2,4,4,4,4,1,3,3,1,1,5,4,4,2,5,,,,,,,,1,,,,0,1,,,,,,4,4,3,4,3,1,1,3,5,,3,1,Mobile,1,1.14,,1.106,4
295932,04/03/2025,1,1,,2,1,1,4,1,5,4,4,5,4,4,2,1,3,2,4,4,98,3,3,2,1,1,9,1,,,,,,2,4,2,3,10,0,0,7,10,0,4,9,4,1,5,1,,1,,1,1,,,1,1,,,,,1,,,,,2,4,98,2,2,1,1,2,2,1,3,1,1,1,1,4,2,2,1,,,,,,1,,1,,,,10,1,,,,,,3,3,2,4,2,6,1,3,4,,1,1,Mobile,1,1.066,,1.034,5
295938,04/03/2025,1,1,,5,4,1,6,3,5,5,4,5,4,4,3,1,2,2,4,3,2,3,4,3,3,9,8,3,,,,,,1,2,1,0,7,7,3,10,10,1,1,30,3,2,5,,1,1,,1,1,,,,,,1,1,1,,,,,,1,2,4,1,3,3,3,1,1,3,3,3,3,1,3,4,4,1,4,,,,1,1,,,1,1,,,10,,1,1,,,,4,4,3,4,1,6,1,2,4,,4,1,PC,1,0.575,,0.558,4
295941,04/03/2025,1,1,,5,4,2,4,1,5,4,3,3,3,98,3,4,1,2,4,1,4,3,3,3,98,7,6,1,,,,,,98,2,3,3,5,5,5,5,8,5,2,97,2,5,2,1,1,,,,,,,,,,,1,,,,,,,5,2,3,3,3,3,98,2,2,3,2,4,3,1,5,4,2,1,3,,,,,1,,,,,,,8,1,,,,,,4,3,3,3,2,5,1,1,4,,2,1,Mobile,1,0.9,,0.873,4
295942,04/03/2025,1,1,,4,3,2,4,1,4,4,4,5,4,4,4,3,1,2,4,3,3,4,3,3,3,10,5,3,,,,,,2,2,2,1,4,7,4,8,5,4,1,3,3,4,4,1,,,,,,,,,,,,1,,,,,,,2,2,3,3,3,3,2,1,2,3,2,2,4,2,,4,2,1,3,,,,,1,,,1,,,,5,,,,,,1,3,3,3,3,1,5,1,3,4,,99,1,PC,1,1.183,,1.148,4
295943,04/03/2025,1,1,,7,5,1,6,3,4,4,3,4,3,4,4,1,3,2,3,2,3,3,3,3,2,10,5,5,,,,,,2,2,1,5,5,5,5,5,5,5,2,97,98,4,3,1,1,1,,,,,,,,,1,1,,1,,,,,5,2,3,2,2,4,3,98,3,3,3,3,4,2,,4,4,1,2,,,1,,,,,,,,,9,1,,,,,,3,3,3,3,3,4,1,4,6,,4,1,Mobile,1,0.91,,0.883,4
295945,04/03/2025,1,1,60,6,5,1,6,3,5,5,4,2,4,3,3,1,4,2,4,4,2,2,4,4,1,10,7,3,,,,,,2,1,2,3,7,3,1,10,5,1,1,97,2,3,4,1,1,,1,,,,,1,,,1,,,,,,,1,6,4,4,3,1,4,3,2,2,2,3,3,3,2,,4,4,1,4,,,1,1,1,,,1,1,,,2,1,,,,,,4,4,4,4,1,6,5,4,4,,1,1,PC,1,0.845,,0.82,4
295946,04/03/2025,1,1,44,4,3,1,8,4,5,5,4,5,4,4,3,4,1,2,4,3,2,3,3,4,4,10,8,4,,,,,,2,3,2,1,6,7,5,8,7,3,1,3,3,3,4,1,1,,,,,,,,,,,1,,,,,,,1,1,4,1,1,3,3,1,1,3,1,3,2,2,,4,3,1,3,,,1,,,,,1,,,,5,1,,,,,,3,3,1,3,2,6,1,2,5,,3,1,Mobile,1,0.943,,0.914,3
295954,04/03/2025,1,1,,7,5,1,8,4,3,4,3,2,4,4,1,2,3,2,4,3,1,3,1,2,1,7,3,1,,,,,,2,2,2,9,8,2,7,6,9,1,1,1,1,3,5,1,1,1,,,,,1,,,,1,,,1,,,,,8,4,3,2,2,2,1,3,2,1,2,3,2,2,,4,3,2,4,,,,1,1,1,,1,,,,2,1,,,,,,4,4,3,3,3,1,1,2,4,,4,1,Mobile,1,1.549,,1.503,7
295959,04/03/2025,1,1,,7,5,1,8,4,4,5,4,4,3,4,4,3,1,2,2,1,2,3,4,2,3,10,5,5,,,,,,2,1,2,4,5,5,4,6,6,5,1,30,3,4,4,1,1,1,1,,,,,,,,1,1,1,,,,,,2,2,3,2,2,4,2,2,2,3,2,3,3,2,,4,4,1,4,,,1,,,,,,,,,8,,1,1,,,,3,3,3,3,2,4,1,1,6,,3,1,Mobile,1,1.221,,1.184,4
295963,04/03/2025,1,1,,3,2,1,8,4,5,5,4,5,4,4,1,2,4,2,4,3,2,2,4,3,2,5,4,1,,,,,,1,2,1,0,8,0,0,10,8,0,1,9,4,1,3,1,,1,,,,,,1,,,,,,,,,1,,6,4,2,4,4,1,1,2,2,2,2,2,3,1,2,4,3,1,2,,,,,,1,,1,,,,10,1,,,,,,3,3,3,3,1,6,1,4,7,,5,1,Mobile,1,0.849,,0.823,6
295964,04/03/2025,1,1,42,4,3,2,5,2,5,5,5,5,4,4,1,2,4,2,4,4,3,4,3,4,3,5,7,1,,,,,,2,1,3,0,4,4,8,10,10,0,1,30,2,2,3,,1,,,1,1,,,,,,,1,1,,,,,,2,1,3,4,1,1,3,1,1,3,3,4,4,1,5,4,2,1,1,,,1,1,1,1,,1,1,,,10,1,,,,,,4,3,3,4,2,5,1,2,4,,4,1,PC,1,1.151,,1.117,6
295965,04/03/2025,1,1,28,2,1,1,4,1,2,5,5,5,4,4,1,2,3,2,4,3,3,4,1,1,1,1,1,1,,,,,,2,1,2,7,10,0,10,10,10,0,2,9,4,1,4,1,1,,,,,,,,,,,,,1,,,,,8,5,3,2,2,2,2,1,1,1,2,4,1,1,5,4,4,1,4,,,,,,,,1,,,,4,1,,,,,,3,2,3,3,3,1,1,2,4,,4,1,Mobile,1,1.437,,1.394,4
295969,04/03/2025,1,1,,4,3,1,8,4,5,4,4,2,4,4,2,4,1,2,4,3,2,3,3,4,2,6,5,2,,,,,,2,2,2,8,3,7,5,8,7,2,1,97,1,2,3,1,1,1,,1,,,1,1,,,,,,,,,1,,5,4,3,3,3,3,2,2,2,1,2,3,2,1,5,3,3,1,4,,,,1,1,1,,1,1,,,9,1,,,,,,3,3,3,4,2,5,1,1,3,1991,1,1,Mobile,1,0.943,,0.914,6
295970,04/03/2025,1,1,,5,4,1,8,4,5,5,3,4,3,4,1,4,3,2,3,1,3,3,3,4,3,10,10,3,,,,,,3,3,1,1,4,7,3,9,3,3,1,3,3,4,5,1,1,,,,,,,,,,,1,,,,,,,3,2,3,2,2,3,3,1,2,3,1,3,3,1,4,4,3,1,3,1,,1,,1,,,,,,,1,1,,,,,,3,3,2,3,1,6,1,1,6,,5,1,Mobile,1,0.772,,0.748,3
295975,04/03/2025,1,1,45,4,3,2,5,2,4,3,2,3,4,4,4,3,2,2,4,4,3,4,3,4,3,8,5,3,,,,,,3,98,2,10,8,2,10,10,10,3,2,1,1,1,2,1,1,,,,,,,1,,,1,,1,1,,,,,8,5,98,4,4,2,1,3,1,98,4,4,98,1,1,4,2,1,3,,,1,,1,,,1,,,,5,1,,,,,,4,4,2,4,2,4,1,4,5,,4,1,Mobile,1,1.239,,1.202,4
295976,04/03/2025,1,1,23,2,1,2,6,3,1,5,4,1,4,4,1,3,4,2,4,3,1,3,1,1,1,0,0,1,,,,,,3,4,2,6,10,0,10,5,6,0,1,6,6,1,4,,,1,,,,,,,,,,,,1,,,,,5,5,3,1,1,4,1,2,2,1,2,2,2,1,4,4,3,2,3,,,,,,,,1,,,,5,1,,,,,,3,3,2,3,4,1,1,1,4,,2,1,PC,1,0.682,,0.661,4
295980,04/03/2025,1,1,29,2,1,1,8,4,5,5,4,3,2,2,3,1,4,2,2,1,2,3,4,4,4,10,7,3,,,,,,4,3,1,0,5,5,2,10,10,5,1,30,8,4,5,1,,,,,,,1,1,,,,1,,,,,,,3,2,4,4,1,4,3,1,1,2,1,4,1,1,5,3,3,1,2,,,1,,1,,,1,,,,3,,1,1,,,,4,98,2,3,2,6,1,3,4,,3,1,Mobile,1,0.892,,0.865,4
295989,04/03/2025,1,1,,4,3,1,5,2,3,5,3,1,4,4,1,2,3,2,4,2,3,3,1,3,4,10,1,1,,,,,,3,1,3,9,10,6,8,6,10,5,2,98,1,2,2,,1,,,,1,1,,,,,,,,1,,,,,8,98,3,98,3,3,2,4,4,4,4,4,4,1,5,4,4,1,4,,,1,1,1,,,1,,,,1,1,,,,,,4,3,4,4,3,1,1,3,5,,4,1,Mobile,1,1.611,,1.563,3
295990,04/03/2025,1,1,,4,3,1,5,2,5,2,2,4,3,2,1,3,4,2,2,1,2,3,3,4,4,10,10,5,,,,,,1,2,2,3,3,7,2,10,5,4,2,7,7,5,4,1,,,,,,,,,,,,,,,,,1,,5,1,4,2,2,3,3,1,1,4,2,3,2,2,,4,4,1,4,1,,,,,,,,,,,4,1,,,,,,3,3,3,3,1,6,1,1,3,1997,1,1,Mobile,1,1.179,,1.144,6
295995,04/03/2025,1,1,,2,1,1,6,3,3,4,3,5,3,4,1,3,2,2,3,4,3,3,2,3,2,5,5,1,,,,,,2,2,1,8,7,7,6,7,6,3,1,97,99,2,5,1,,,,,,,,,,,1,,,,,,,,8,3,4,2,2,4,3,2,2,2,2,2,1,1,5,4,3,1,4,,,,,,,,1,,,,1,1,,,,,,4,4,4,4,3,5,1,2,5,,3,1,Mobile,1,0.908,,0.881,4
295997,04/03/2025,1,1,23,2,1,2,6,3,2,5,3,5,3,3,2,4,1,2,4,3,3,3,2,3,2,8,2,3,,,,,,4,98,2,8,9,5,5,9,9,3,2,97,4,2,2,1,,,,,1,,,,,,,,,,,,,1,5,4,4,2,2,3,3,98,98,2,3,3,98,1,3,4,3,1,3,,,,1,,1,,1,,,,6,1,,,,,,3,3,4,3,4,4,1,4,4,,4,1,Mobile,1,0.875,,0.849,7
295998,04/03/2025,1,1,,2,1,2,5,2,5,5,5,5,4,4,3,2,4,2,4,3,98,3,4,4,3,10,10,3,,,,,,3,98,2,0,9,0,0,10,5,1,2,30,94,4,4,1,1,,,1,1,1,,,,,,1,,,,,,,1,2,3,98,98,4,98,1,1,2,2,2,2,1,2,4,3,1,3,,,,,1,,,1,,,,5,1,,,,,,3,2,2,2,1,6,5,1,7,,4,1,Mobile,1,1.089,,1.057,5
296001,04/03/2025,1,1,,5,4,1,8,4,4,4,4,2,4,4,4,3,2,2,4,4,2,2,2,3,2,4,5,1,,,,,,1,1,3,7,8,5,3,4,6,4,1,30,1,2,3,1,,1,,,,,,,,,1,,,,,,,,6,4,4,3,3,3,1,2,2,1,3,4,2,1,4,4,3,1,4,,,1,,1,,1,1,,,,5,1,,,,,,4,4,4,3,3,4,1,2,5,,4,1,Mobile,1,0.831,,0.806,4
296002,04/03/2025,1,1,,5,4,2,4,1,4,5,5,4,3,4,1,2,4,2,2,1,3,3,3,3,2,8,5,1,,,,,,3,3,3,6,7,4,5,6,6,2,2,98,1,3,3,,1,,,,,,,,,,,,1,,,,,,6,3,3,3,3,3,3,2,2,2,2,3,2,2,,4,4,1,3,,,1,1,1,,,,,,,5,1,,,,,,4,3,3,3,3,6,1,2,4,,1,1,Mobile,1,0.969,,0.94,3
296007,04/03/2025,1,1,54,5,4,1,6,3,5,5,4,5,3,3,3,2,1,2,2,2,2,3,4,4,4,10,8,5,,,,,,1,1,1,2,6,4,0,8,8,3,1,2,2,3,5,1,,,,,,,,1,,,,,,,,,1,,1,1,3,2,1,4,3,1,2,3,2,4,3,2,,4,3,1,4,,,1,,,,1,1,,,,2,1,,,,,,3,4,3,3,2,5,1,1,7,,3,1,Mobile,1,0.575,,0.558,6
296009,04/03/2025,1,1,31,3,2,2,5,2,5,5,4,5,4,4,1,2,3,2,4,1,98,4,3,3,3,10,5,1,,,,,,3,4,3,5,10,0,5,5,5,0,3,98,4,1,4,,1,,,1,,1,,,,,,1,1,,,,,,5,98,2,98,3,1,1,2,98,98,3,3,98,1,2,4,3,1,1,,,,1,1,,,1,,,,10,1,,,,,,3,2,98,2,1,5,1,3,4,,5,1,Mobile,1,1.036,,1.005,6
296019,04/03/2025,1,1,48,4,3,1,8,4,5,4,5,5,4,4,4,3,1,2,3,1,2,4,4,4,3,10,9,98,,,,,,1,3,3,3,8,6,5,10,9,6,1,7,2,3,3,1,1,,,1,,,,1,,,1,1,,,,,,,2,2,4,2,2,4,1,1,2,3,2,4,2,1,4,4,3,1,2,,,,1,1,,,1,1,,,2,1,,,,,,3,3,3,3,2,5,1,3,5,,3,1,Mobile,1,0.943,,0.914,4
296020,04/03/2025,1,1,,3,2,2,6,3,1,5,3,98,3,4,3,1,4,2,98,3,98,3,1,2,1,5,0,1,,,,,,4,1,3,5,8,2,10,5,5,1,98,6,6,98,3,,,,1,,,,,,,,,,,,,,1,,6,98,3,98,98,98,2,1,1,1,1,1,1,1,1,4,4,98,98,,,,,,,,1,,,,5,1,,,,,,98,98,98,98,4,4,1,1,4,,2,1,PC,1,0.648,,0.629,7
296023,04/03/2025,1,1,37,3,2,1,8,4,5,5,5,4,1,2,4,3,1,2,1,1,3,3,4,4,4,10,8,5,,,,,,1,1,1,0,4,10,3,10,3,5,1,8,11,7,5,,1,,,,,,1,,,,,,1,,,,,,1,1,98,98,2,4,3,1,2,3,1,2,1,1,4,4,4,1,1,1,,1,,,,1,,,,,0,,1,1,1,,,3,3,2,3,1,6,1,1,4,,2,1,Mobile,1,0.849,,0.823,5
296025,04/03/2025,1,1,28,2,1,2,4,1,5,5,3,5,4,4,4,3,1,2,4,1,3,4,4,4,4,10,10,1,,,,,,4,2,3,3,8,5,2,9,4,1,1,7,7,1,2,1,,,,,,,,,,,,1,,,,,,,5,3,3,2,3,4,2,2,2,3,3,4,4,1,1,4,2,1,3,,,,1,1,,,1,,,,5,1,,,,,,4,3,3,3,2,6,1,3,4,,1,1,Mobile,1,1.04,,1.009,3
296046,04/03/2025,1,1,,4,3,2,8,4,5,5,4,5,3,4,3,4,1,2,3,4,3,3,4,4,4,10,10,98,,,,,,3,3,2,0,0,7,5,8,1,3,1,8,3,5,4,1,,,,1,1,,,,1,,1,1,,,,,,,1,1,3,3,2,3,3,1,1,4,1,1,1,1,5,4,3,1,1,,,,1,1,,,1,,,,8,,1,,,,,3,98,2,2,1,5,1,1,6,,4,1,Mobile,1,0.92,,0.892,5
296048,04/03/2025,1,1,,7,5,1,8,4,5,5,5,3,3,4,3,4,1,2,3,1,3,4,4,3,4,10,10,5,,,,,,2,3,2,1,5,5,2,10,3,5,1,8,3,4,5,1,1,,,1,,,1,,,,1,1,,,,,,,1,1,4,4,2,4,4,1,1,4,2,2,2,1,0,4,1,1,1,,,1,,1,,1,,,,,5,1,,,,,,3,3,3,3,2,6,1,1,7,,2,1,Mobile,1,1.134,,1.1,6
296049,04/03/2025,1,1,41,4,3,1,9,5,2,4,2,1,4,4,4,1,2,2,4,4,3,3,3,3,4,10,2,4,,,,,,2,3,2,2,9,9,9,9,9,5,1,7,8,3,4,1,1,,,,,,,,1,,,1,1,,,,,,1,1,4,4,1,2,3,1,2,3,2,4,1,1,4,4,1,1,4,,,1,,1,,,1,1,,,1,1,,,,,,4,4,3,3,3,2,1,3,5,,3,1,Mobile,1,1.066,,1.034,6
296051,04/03/2025,1,1,35,3,2,2,4,1,1,5,4,4,4,4,4,2,3,2,4,4,2,3,3,3,2,2,5,2,,,,,,3,4,3,5,7,7,7,7,7,3,3,4,4,3,2,,,,,,,,1,,,,,,,,,,1,,1,5,2,2,2,3,3,1,1,1,2,3,2,1,5,4,3,1,3,,,1,1,1,,,1,,,,1,1,,,,,,4,3,3,3,4,3,1,4,2,2009,3,1,Mobile,1,1.039,,1.008,1
296055,04/03/2025,1,1,,5,4,1,8,4,4,4,3,2,4,3,4,1,3,2,4,4,2,2,4,3,1,3,6,98,,,,,,2,4,1,7,7,4,4,7,7,3,2,96,1,3,5,,1,1,,,,,,1,,,,1,,1,,,,,5,4,4,1,1,3,2,3,3,2,2,4,3,2,,4,3,98,4,,,1,,1,,,1,,,,7,1,,,,,,4,3,3,3,3,4,1,3,5,,5,1,Mobile,1,0.831,,0.806,4
